Date,Section,ID,Spp,recap,recapinsurvey,FL,BM,maturation,tagloss,injury,handlingmortality,notes,PITNumber,PITNumber2,life_stage,occasion,smolting,removed
10/7/2020,2500,NA,sculpin,NO,NO,102,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2500,NA,sculpin,NO,NO,93,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2510,1038,masusalmon,NO,NO,82,6,NO,NO,NO,NO,NA,900_226001109207,NA,NA,1,NA,NA
10/7/2020,2510,1039,masusalmon,NO,NO,81,5.6,NO,NO,NO,NO,NA,900_226001109260,NA,NA,1,NA,NA
10/7/2020,2510,1040,masusalmon,NO,NO,110,17.1,NO,NO,NO,NO,NA,900_226001109261,NA,NA,1,NA,NA
10/7/2020,2510,1041,masusalmon,NO,NO,87,8.1,NO,NO,NO,NO,NA,900_226001109202,NA,NA,1,NA,NA
10/7/2020,2510,1042,rainbowtrout,NO,NO,126,23.4,NO,NO,NO,NO,NA,900_226001109205,NA,NA,1,NA,NA
10/7/2020,2510,1043,whitespottedchar,YES,NO,170,48.3,NO,NO,NO,NO,NA,900_226001110641,NA,NA,1,NA,NA
10/7/2020,2510,NA,sculpin,NO,NO,71,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2510,NA,sculpin,NO,NO,34,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2520,1044,masusalmon,NO,NO,96,9.4,NO,NO,NO,NO,NA,900_226001109204,NA,NA,1,NA,NA
10/7/2020,2520,1045,masusalmon,NO,NO,78,5.4,NO,NO,NO,NO,NA,900_226001109290,NA,NA,1,NA,NA
10/7/2020,2520,NA,sculpin,NO,NO,98,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2520,NA,sculpin,NO,NO,101,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2530,1046,masusalmon,YES,NO,128,27.4,sperm,NO,NO,NO,NA,900_226001047591,NA,NA,1,NA,NA
10/7/2020,2530,1047,masusalmon,YES,NO,111,17.8,NO,NO,NO,NO,NA,900_226001110985,NA,NA,1,NA,NA
10/7/2020,2530,1048,masusalmon,NO,NO,127,23.5,sperm,NO,NO,NO,NA,900_226001109265,NA,NA,1,NA,NA
10/7/2020,2530,1049,masusalmon,NO,NO,78,4.9,NO,NO,NO,NO,NA,900_226001109259,NA,NA,1,NA,NA
10/7/2020,2530,1050,masusalmon,NO,NO,83,6.3,NO,NO,NO,NO,NA,900_226001109253,NA,NA,1,NA,NA
10/7/2020,2530,1051,masusalmon,NO,NO,94,9.8,NO,NO,NO,NO,NA,900_226001109240,NA,NA,1,NA,NA
10/7/2020,2530,1052,rainbowtrout,YES,NO,167,65,NO,NO,NO,NO,NA,900_226000331377,NA,NA,1,NA,NA
10/7/2020,2530,1053,rainbowtrout,NO,NO,63,3.2,NO,NO,NO,NO,NA,900_226001109270,NA,NA,1,NA,NA
10/7/2020,2530,NA,sculpin,NO,NO,83,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2540,1054,masusalmon,NO,NO,82,6.4,NO,NO,NO,NO,NA,900_226001109248,NA,NA,1,NA,NA
10/7/2020,2540,1055,nonspottedrainbow,YES,NO,235,139.6,NO,NO,NO,NO,NA,900_226001047521,NA,NA,1,NA,NA
10/7/2020,2540,NA,sculpin,NO,NO,105,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2540,NA,sculpin,NO,NO,92,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2540,NA,sculpin,NO,NO,95,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2550,1056,masusalmon,NO,NO,131,26.3,NO,NO,NO,NO,NA,900_226001109296,NA,NA,1,NA,NA
10/7/2020,2550,1057,rainbowtrout,YES,NO,195,95.1,sperm,YES,NO,NO,NA,900_226001109238,NA,NA,1,NA,NA
10/7/2020,2550,1058,rainbowtrout,YES,NO,245,175.5,NO,NO,NO,NO,NA,900_226000493681,NA,NA,1,NA,NA
10/7/2020,2550,NA,sculpin,NO,NO,73,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2550,NA,sculpin,NO,NO,74,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2550,NA,sculpin,NO,NO,73,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2560,NA,sculpin,NO,NO,102,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2560,NA,sculpin,NO,NO,49,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2560,NA,sculpin,NO,NO,111,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2560,NA,sculpin,NO,NO,99,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2560,NA,sculpin,NO,NO,88,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2570,1059,masusalmon,YES,YES,90,8.1,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2570,1060,masusalmon,YES,NO,135,26.9,NO,NO,NO,NO,NA,900_226001110903,NA,NA,1,NA,NA
10/7/2020,2570,1061,masusalmon,NO,NO,69,3.7,NO,NO,NO,NO,NA,900_226001109247,NA,NA,1,NA,NA
10/7/2020,2570,1062,masusalmon,NO,NO,110,17.6,NO,NO,NO,NO,NA,900_226001109282,NA,NA,1,NA,NA
10/7/2020,2570,1063,masusalmon,NO,NO,91,8.5,NO,NO,NO,NO,NA,900_226001109279,NA,NA,1,NA,NA
10/7/2020,2570,1064,masusalmon,NO,NO,85,7.6,NO,NO,NO,NO,NA,900_226001109212,NA,NA,1,NA,NA
10/7/2020,2570,NA,sculpin,NO,NO,64,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2570,NA,sculpin,NO,NO,105,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2570,NA,sculpin,NO,NO,68,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2570,NA,sculpin,NO,NO,59,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2570,NA,sculpin,NO,NO,90,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2580,1065,masusalmon,YES,NO,132,25.2,sperm,NO,NO,NO,NA,900_226001047599,NA,NA,1,NA,NA
10/7/2020,2580,1066,masusalmon,NO,NO,100,11.8,NO,NO,NO,NO,NA,900_226001109214,NA,NA,1,NA,NA
10/7/2020,2580,1067,masusalmon,NO,NO,86,7.3,NO,NO,NO,NO,NA,900_226001109285,NA,NA,1,NA,NA
10/7/2020,2580,NA,sculpin,NO,NO,89,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2580,NA,sculpin,NO,NO,88,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2580,NA,sculpin,NO,NO,71,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,1068,masusalmon,YES,NO,146,34.7,sperm,YES,NO,NO,NA,900_226001109293,NA,NA,1,NA,NA
10/7/2020,2590,1069,masusalmon,YES,NO,115,18.2,sperm,NO,NO,NO,NA,900_226001110653,NA,NA,1,NA,NA
10/7/2020,2590,1070,masusalmon,NO,NO,131,29.3,NO,NO,NO,NO,NA,900_226001109257,NA,NA,1,NA,NA
10/7/2020,2590,1071,masusalmon,NO,NO,95,9.5,NO,NO,NO,NO,NA,900_226001109222,NA,NA,1,NA,NA
10/7/2020,2590,1072,masusalmon,NO,NO,95,9.1,NO,NO,NO,NO,NA,900_226001109241,NA,NA,1,NA,NA
10/7/2020,2590,1073,masusalmon,NO,NO,169,53.3,sperm,NO,NO,NO,NA,900_226001109233,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,135,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,64,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,121,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,98,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,70,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,105,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2590,NA,sculpin,NO,NO,66,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2600,1074,masusalmon,YES,NO,127,24.7,sperm,NO,NO,NO,NA,900_226001047191,NA,NA,1,NA,NA
10/7/2020,2600,1075,masusalmon,NO,NO,133,26.5,NO,NO,NO,NO,NA,900_226001109218,NA,NA,1,NA,NA
10/7/2020,2600,1076,masusalmon,NO,NO,85,7,NO,NO,NO,NO,NA,900_226001109231,NA,NA,1,NA,NA
10/7/2020,2600,1077,masusalmon,NO,NO,150,34.6,NO,NO,NO,NO,NA,900_226001109216,NA,NA,1,NA,NA
10/7/2020,2600,1078,masusalmon,NO,NO,147,36.6,sperm,NO,NO,NO,NA,900_226001109237,NA,NA,1,NA,NA
10/7/2020,2600,1079,masusalmon,NO,NO,121,24.5,sperm,NO,NO,NO,NA,900_226001109258,NA,NA,1,NA,NA
10/7/2020,2600,1080,masusalmon,NO,NO,116,17.8,sperm,NO,NO,YES,NA,NA,NA,NA,1,NA,NA
10/7/2020,2600,1081,masusalmon,NO,NO,121,18.6,NO,NO,NO,NO,NA,900_226001109210,NA,NA,1,NA,NA
10/7/2020,2600,1082,masusalmon,NO,NO,83,6.1,NO,NO,NO,NO,NA,900_226001109246,NA,NA,1,NA,NA
10/7/2020,2600,1083,masusalmon,NO,NO,96,10.1,NO,NO,NO,NO,NA,900_226001109236,NA,NA,1,NA,NA
10/7/2020,2600,1084,masusalmon,NO,NO,96,9.8,NO,NO,NO,NO,NA,900_226001109219,NA,NA,1,NA,NA
10/7/2020,2600,1085,masusalmon,NO,NO,163,47.9,sperm,NO,NO,NO,NA,900_226001109234,NA,NA,1,NA,NA
10/7/2020,2600,1086,masusalmon,YES,NO,87,5.2,NO,NO,NO,NO,NA,900_226001109381,NA,NA,1,NA,NA
10/7/2020,2600,1087,masusalmon,NO,NO,73,4.7,NO,NO,NO,NO,NA,900_226001109388,NA,NA,1,NA,NA
10/7/2020,2600,1088,masusalmon,NO,NO,130,26.3,sperm,NO,NO,NO,NA,900_226001109356,NA,NA,1,NA,NA
10/7/2020,2600,1089,masusalmon,NO,NO,76,5.1,NO,NO,NO,YES,NA,NA,NA,NA,1,NA,NA
10/7/2020,2600,1090,rainbowtrout,YES,NO,117,19.5,NO,NO,NO,NO,NA,900_226001111207,NA,NA,1,NA,NA
10/7/2020,2600,1091,rainbowtrout,YES,NO,177,62,NO,NO,NO,NO,NA,900_226000643018,NA,NA,1,NA,NA
10/7/2020,2600,1092,nonspottedrainbow,NO,NO,113,15.6,NO,NO,NO,NO,NA,900_226001109302,NA,NA,1,NA,NA
10/7/2020,2600,1093,whitespottedchar,YES,NO,192,76,sperm,NO,NO,NO,NA,900_226000498885,NA,NA,1,NA,NA
10/7/2020,2600,NA,sculpin,NO,NO,129,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2610,1094,masusalmon,NO,NO,98,11,NO,NO,NO,NO,NA,900_226001109318,NA,NA,1,NA,NA
10/7/2020,2610,1095,masusalmon,NO,NO,90,8.4,NO,NO,NO,NO,NA,900_226001109320,NA,NA,1,NA,NA
10/7/2020,2610,1096,masusalmon,NO,NO,61,2.7,NO,NO,NO,NO,NA,900_226001109308,NA,NA,1,NA,NA
10/7/2020,2610,1097,masusalmon,NO,NO,141,34,NO,NO,NO,NO,NA,900_226001109392,NA,NA,1,NA,NA
10/7/2020,2610,1098,rainbowtrout,YES,NO,236,155.7,NO,NO,NO,NO,NA,900_226001047573,NA,NA,1,NA,NA
10/7/2020,2610,1099,whitespottedchar,YES,NO,212,94.2,sperm,NO,NO,NO,NA,900_226000330990,NA,NA,1,NA,NA
10/7/2020,2610,NA,rainbowtrout,NO,NO,63,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2610,NA,sculpin,NO,NO,85,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2610,NA,sculpin,NO,NO,76,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2610,NA,sculpin,NO,NO,59,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2610,NA,sculpin,NO,NO,126,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2610,NA,sculpin,NO,NO,65,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2620,1100,masusalmon,NO,NO,93,9,NO,NO,NO,NO,NA,900_226001109330,NA,NA,1,NA,NA
10/7/2020,2620,1101,rainbowtrout,YES,NO,210,115.6,sperm,NO,NO,NO,NA,900_226001047544,NA,NA,1,NA,NA
10/7/2020,2620,1102,whitespottedchar,NO,NO,170,50.5,NO,NO,NO,NO,NA,900_226001109324,NA,NA,1,NA,NA
10/7/2020,2620,NA,rainbowtrout,NO,NO,59,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,1105,masusalmon,NO,NO,543,1900,fesperm,NO,NO,NO,migrantadult,NA,NA,NA,1,NA,NA
10/7/2020,2630,1103,masusalmon,YES,YES,117,17.1,sperm,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,1104,masusalmon,YES,NO,132,29.1,sperm,NO,NO,NO,NA,900_226001108470,NA,NA,1,NA,NA
10/7/2020,2630,1106,masusalmon,YES,NO,124,25.8,sperm,NO,NO,NO,NA,900_226001111239,NA,NA,1,NA,NA
10/7/2020,2630,1107,masusalmon,YES,NO,170,55,sperm,NO,NO,NO,NA,900_226001110004,NA,NA,1,NA,NA
10/7/2020,2630,1108,masusalmon,NO,NO,149,37,sperm,NO,NO,NO,NA,900_226001109375,NA,NA,1,NA,NA
10/7/2020,2630,1109,masusalmon,NO,NO,94,8.7,NO,NO,NO,NO,NA,900_226001109213,NA,NA,1,NA,NA
10/7/2020,2630,1110,masusalmon,NO,NO,105,12.8,sperm,NO,NO,NO,NA,900_226001109350,NA,NA,1,NA,NA
10/7/2020,2630,1111,masusalmon,NO,NO,83,6.5,NO,NO,NO,NO,NA,900_226001109369,NA,NA,1,NA,NA
10/7/2020,2630,1112,masusalmon,NO,NO,72,4.3,NO,NO,NO,NO,NA,900_226001109391,NA,NA,1,NA,NA
10/7/2020,2630,1113,masusalmon,NO,NO,64,3,NO,NO,NO,YES,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,1114,masusalmon,NO,NO,68,4.3,NO,NO,NO,NO,NA,900_226001109334,NA,NA,1,NA,NA
10/7/2020,2630,1115,masusalmon,NO,NO,83,6,NO,NO,NO,NO,NA,900_226001109306,NA,NA,1,NA,NA
10/7/2020,2630,1116,rainbowtrout,NO,NO,133,23.4,NO,NO,NO,NO,NA,900_226001109352,NA,NA,1,NA,NA
10/7/2020,2630,1117,rainbowtrout,NO,NO,55,2.6,NO,NO,NO,NO,NA,900_226001109321,NA,NA,1,NA,NA
10/7/2020,2630,1118,nonspottedrainbow,NO,NO,54,1.8,NO,NO,NO,YES,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,NA,sculpin,NO,NO,77,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,NA,sculpin,NO,NO,52,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,NA,sculpin,NO,NO,53,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2630,NA,sculpin,NO,NO,63,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2640,1119,masusalmon,NO,NO,77,4.9,NO,NO,NO,NO,NA,900_226001109336,NA,NA,1,NA,NA
10/7/2020,2640,1120,rainbowtrout,YES,NO,110,15.8,NO,YES,NO,NO,NA,900_226001109374,NA,NA,1,NA,NA
10/7/2020,2640,NA,sculpin,NO,NO,167,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2640,NA,sculpin,NO,NO,96,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2640,NA,sculpin,NO,NO,37,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2640,NA,sculpin,NO,NO,71,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2640,NA,sculpin,NO,NO,103,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2640,NA,sculpin,NO,NO,82,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2650,1121,masusalmon,YES,NO,123,24.1,sperm,NO,NO,NO,NA,900_226001111210,NA,NA,1,NA,NA
10/7/2020,2650,1122,masusalmon,YES,NO,100,10.7,sperm,NO,YES,NO,NA,900_226001110787,NA,NA,1,NA,NA
10/7/2020,2650,1123,masusalmon,NO,NO,72,4.2,NO,NO,NO,NO,NA,900_226001109325,NA,NA,1,NA,NA
10/7/2020,2650,1124,masusalmon,NO,NO,100,11.2,NO,NO,NO,NO,NA,900_226001109326,NA,NA,1,NA,NA
10/7/2020,2650,1125,masusalmon,NO,NO,87,7.8,NO,NO,NO,NO,NA,900_226001109319,NA,NA,1,NA,NA
10/7/2020,2650,1126,masusalmon,NO,NO,77,5.7,NO,NO,NO,NO,NA,900_226001109380,NA,NA,1,NA,NA
10/7/2020,2650,1127,masusalmon,NO,NO,72,4.1,NO,NO,NO,NO,NA,900_226001109305,NA,NA,1,NA,NA
10/7/2020,2650,1128,masusalmon,NO,NO,71,4,NO,NO,NO,NO,NA,900_226001109346,NA,NA,1,NA,NA
10/7/2020,2650,1129,masusalmon,NO,NO,73,4.1,NO,NO,NO,NO,NA,900_226001109397,NA,NA,1,NA,NA
10/7/2020,2650,1130,masusalmon,NO,NO,69,3.5,NO,NO,NO,NO,NA,900_226001109317,NA,NA,1,NA,NA
10/7/2020,2650,1131,whitespottedchar,YES,NO,165,43,sperm,NO,NO,NO,NA,900_226001573766,NA,NA,1,NA,NA
10/7/2020,2650,NA,sculpin,NO,NO,113,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2650,NA,sculpin,NO,NO,32,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2650,NA,sculpin,NO,NO,78,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2660,1132,masusalmon,YES,NO,147,37.2,sperm,NO,NO,NO,NA,900_226001111222,NA,NA,1,NA,NA
10/7/2020,2660,1133,masusalmon,YES,NO,186,65.4,sperm,NO,NO,NO,NA,900_226000330914,NA,NA,1,NA,NA
10/7/2020,2660,1134,masusalmon,NO,NO,175,72.7,sperm,NO,NO,NO,NA,900_226001109303,NA,NA,1,NA,NA
10/7/2020,2660,1135,masusalmon,NO,NO,91,9.1,NO,NO,NO,NO,NA,900_226001109361,NA,NA,1,NA,NA
10/7/2020,2660,1136,masusalmon,NO,NO,112,17,sperm,NO,NO,NO,NA,900_226001109355,NA,NA,1,NA,NA
10/7/2020,2660,1137,masusalmon,NO,NO,96,10.8,NO,NO,NO,NO,NA,900_226001109379,NA,NA,1,NA,NA
10/7/2020,2660,1138,masusalmon,NO,NO,69,3.3,NO,NO,NO,NO,NA,900_226001109363,NA,NA,1,NA,NA
10/7/2020,2660,1139,masusalmon,NO,NO,126,21.8,NO,NO,NO,NO,NA,900_226001109328,NA,NA,1,NA,NA
10/7/2020,2660,1140,masusalmon,NO,NO,119,18.4,NO,NO,NO,NO,NA,900_226001109368,NA,NA,1,NA,NA
10/7/2020,2660,1141,masusalmon,NO,NO,131,27.1,sperm,NO,NO,NO,NA,900_226001109349,NA,NA,1,NA,NA
10/7/2020,2660,1142,masusalmon,NO,NO,92,8.8,NO,NO,NO,NO,NA,900_226001109338,NA,NA,1,NA,NA
10/7/2020,2660,NA,sculpin,NO,NO,98,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2660,NA,sculpin,NO,NO,81,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2660,NA,sculpin,NO,NO,93,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2660,NA,sculpin,NO,NO,53,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2660,NA,sculpin,NO,NO,55,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2660,NA,sculpin,NO,NO,65,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2670,NA,sculpin,NO,NO,86,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2670,NA,sculpin,NO,NO,117,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2670,NA,sculpin,NO,NO,81,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2670,NA,sculpin,NO,NO,88,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2670,NA,sculpin,NO,NO,82,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2670,NA,sculpin,NO,NO,101,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,1143,masusalmon,YES,NO,144,36.5,sperm,NO,NO,NO,NA,900_226001573864,NA,NA,1,NA,NA
10/7/2020,2680,1144,masusalmon,YES,NO,124,22,sperm,NO,NO,NO,NA,900_226001111269,NA,NA,1,NA,NA
10/7/2020,2680,1145,masusalmon,YES,NO,112,18.3,sperm,NO,NO,NO,NA,900_226001047571,NA,NA,1,NA,NA
10/7/2020,2680,1146,masusalmon,NO,NO,114,16.6,sperm,NO,NO,NO,NA,900_226001109307,NA,NA,1,NA,NA
10/7/2020,2680,1147,masusalmon,NO,NO,122,21.8,NO,NO,NO,NO,NA,900_226001109345,NA,NA,1,NA,NA
10/7/2020,2680,1178,masusalmon,NO,NO,141,27.9,sperm,NO,NO,NO,NA,900_226001109370,NA,NA,1,NA,NA
10/7/2020,2680,1149,masusalmon,NO,NO,87,7,NO,NO,NO,NO,NA,900_226001109354,NA,NA,1,NA,NA
10/7/2020,2680,1150,masusalmon,NO,NO,98,10.6,NO,NO,NO,NO,NA,900_226001109395,NA,NA,1,NA,NA
10/7/2020,2680,1151,masusalmon,NO,NO,81,5.8,NO,NO,NO,NO,NA,900_226001109310,NA,NA,1,NA,NA
10/7/2020,2680,1152,masusalmon,NO,NO,134,29.8,sperm,NO,NO,NO,NA,900_226001109313,NA,NA,1,NA,NA
10/7/2020,2680,1153,rainbowtrout,YES,NO,128,23.8,NO,NO,NO,NO,NA,900_226001111275,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,74,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,75,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,80,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,64,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,75,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,71,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,sculpin,NO,NO,96,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2680,NA,lamprey,NO,NO,101,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,1154,masusalmon,NO,NO,132,26.7,sperm,NO,NO,NO,NA,900_226001109340,NA,NA,1,NA,NA
10/7/2020,2690,1155,masusalmon,NO,NO,82,6,NO,NO,NO,NO,NA,900_226001109393,NA,NA,1,NA,NA
10/7/2020,2690,1156,masusalmon,NO,NO,89,7.7,NO,NO,NO,NO,NA,900_226001109382,NA,NA,1,NA,NA
10/7/2020,2690,1157,masusalmon,NO,NO,70,3.8,NO,NO,NO,NO,NA,900_226001109331,NA,NA,1,NA,NA
10/7/2020,2690,1150,masusalmon,NO,NO,75,5,NO,NO,NO,NO,NA,900_226001109364,NA,NA,1,NA,NA
10/7/2020,2690,1159,masusalmon,NO,NO,75,4.6,NO,NO,NO,NO,NA,900_226001109389,NA,NA,1,NA,NA
10/7/2020,2690,1160,masusalmon,NO,NO,93,8.9,NO,NO,NO,NO,NA,900_226001109390,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,61,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,91,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,62,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,63,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,122,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,99,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2690,NA,sculpin,NO,NO,64,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2700,1161,masusalmon,NO,NO,125,22.3,NO,NO,NO,NO,NA,900_226001109315,NA,NA,1,NA,NA
10/7/2020,2700,1162,rainbowtrout,NO,NO,58,2.3,NO,NO,NO,NO,NA,900_226001109372,NA,NA,1,NA,NA
10/7/2020,2700,NA,sculpin,NO,NO,36,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2700,NA,sculpin,NO,NO,66,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2700,NA,sculpin,NO,NO,97,NA,NO,NO,NO,NO,NA,NA,NA,NA,1,NA,NA
10/7/2020,2710,1163,masusalmon,YES,NO,150,38,sperm,NO,NO,NO,NA,900_226001111272,NA,NA,1,NA,NA
10/7/2020,2710,1164,masusalmon,NO,NO,90,8.3,NO,NO,NO,NO,NA,900_226001109300,NA,NA,1,NA,NA
10/7/2020,2710,1165,masusalmon,NO,NO,141,34.9,sperm,NO,NO,NO,NA,900_226001109335,NA,NA,1,NA,NA
10/7/2020,2710,1166,masusalmon,NO,NO,120,21.7,sperm,NO,NO,NO,NA,900_226001109377,NA,NA,1,NA,NA
10/7/2020,2710,1167,masusalmon,NO,NO,71,4.1,NO,NO,NO,NO,NA,900_226001109353,NA,NA,1,NA,NA
